Sale Completed Date,Customer Company,Customer Type,Item Description,Sale Completed Time,Sale Line Quantity Sold,Sale Line  Total 
22-11-2024,F2818,TLTC,Wilson U.S. Open Regular Duty,22-11-2024 13:35,1,7.2
22-11-2024,Z2671,TLTC,W LW TLTC Skye - WH (M),22-11-2024 13:36,1,70
22-11-2024,R2511A,TLTC,Wilson Roland Garros,22-11-2024 13:55,1,7.2
22-11-2024,B2396,TLTC,Wilson U.S. Open Regular Duty,22-11-2024 13:58,1,7.2
22-11-2024,K2791,TLTC,Wilson Sublime Replacement Grip Black,22-11-2024 14:48,1,15
22-11-2024,C0808D,TLTC,Tennis Labour,22-11-2024 14:49,1,28
22-11-2024,R1290,TLTC,Tennis Labour,22-11-2024 14:51,1,28
22-11-2024,R1290,TLTC,1/2 Set Head RIP Control Black 1.30,22-11-2024 14:51,2,22
22-11-2024,S1783,TLTC,Wilson U.S. Open Regular Duty,22-11-2024 14:58,1,7.2
22-11-2024,H2792,TLTC,Wilson U.S. Open Regular Duty,22-11-2024 15:16,1,7.2
22-11-2024,W2595,TLTC,"M Nike DF Victory 7"" Short White (L)",22-11-2024 15:51,1,64
22-11-2024,W2595,TLTC,Fila Crew Sock (XL),22-11-2024 15:51,1,13
23-11-2024,C1892B,TLTC,Wilson U.S. Open Extra Duty,23-11-2024 04:59,1,7.2
23-11-2024,L1029,TLTC,ProPenn Regular Duty,23-11-2024 05:56,1,6.6
23-11-2024,B0143,TLTC,Wilson U.S. Open Extra Duty,23-11-2024 06:33,1,7.2
23-11-2024,M1014,TLTC,1/2 Set Ashaway SuperNick XL 1.25,23-11-2024 06:57,2,18
23-11-2024,M1014,TLTC,Squash Labour,23-11-2024 06:57,1,25
23-11-2024,R2820,TLTC,Wilson U.S. Open Extra Duty,23-11-2024 06:58,1,7.2
23-11-2024,F0722,TLTC,Wilson U.S. Open Regular Duty,23-11-2024 06:58,1,7.2
23-11-2024,F0722,TLTC,1/2 Set Wilson NXT Natural 1.30,23-11-2024 07:01,2,35
23-11-2024,F0722,TLTC,Tennis Labour,23-11-2024 07:01,1,28
23-11-2024,M2939,TLTC,Tennis Labour,23-11-2024 07:28,1,28
23-11-2024,M2939,TLTC,Tennis Labour,23-11-2024 07:32,1,28
23-11-2024,M2939,TLTC,1/2 Set Polytour Pro  Yellow 1.20,23-11-2024 07:32,2,26
23-11-2024,B0143,TLTC,Tennis Labour,23-11-2024 07:47,1,28
23-11-2024,B0143,TLTC,1/2 Set Babolat VS Touch  Natural 1.25,23-11-2024 07:47,1,35
23-11-2024,B0143,TLTC,1/2 Set Luxilon ALU Power Silver 1.25,23-11-2024 07:47,1,19
23-11-2024,M2941,TLTC,Jr. LW Young Gun TLTC Hat,23-11-2024 07:50,1,32
23-11-2024,M2941,TLTC,Jr. Clique TLTC Sweatpants White (S),23-11-2024 07:50,1,38
23-11-2024,M2183,TLTC,Head Pro Elite Eye Guard,23-11-2024 08:42,2,64
23-11-2024,B2824,TLTC,Wilson U.S. Open Regular Duty,23-11-2024 09:26,1,7.2
23-11-2024,B2791,TLTC,Head Pro Elite Eye Guard,23-11-2024 09:26,1,32
23-11-2024,M2804,TLTC,Wilson U.S. Open Regular Duty,23-11-2024 09:27,1,7.2
23-11-2024,V0591A,TLTC,"W lululemon LW HR Tennis Skirt 14"" - WH  (10)",23-11-2024 09:28,1,78
23-11-2024,S2629,TLTC,Wilson U.S. Open Regular Duty,23-11-2024 09:29,1,7.2
23-11-2024,C3012,TLTC,B Fila Doubles Crew White (XXS),23-11-2024 09:30,1,45
23-11-2024,C3012,TLTC,W LW TLTC Gardinia Pant  M,23-11-2024 09:30,1,95
23-11-2024,L2832,TLTC,Tennis Labour,23-11-2024 10:06,1,28
23-11-2024,L2832,TLTC,1/2 Set Fusion Titanium 1.23,23-11-2024 10:06,2,18
23-11-2024,M2784,TLTC,Wilson U.S. Open Regular Duty,23-11-2024 10:07,1,7.2
23-11-2024,C2277,TLTC,Wilson U.S. Open Regular Duty,23-11-2024 10:08,2,14.4
23-11-2024,B0183A,TLTC,Tennis Labour,23-11-2024 10:37,1,28
23-11-2024,B0183A,TLTC,1/2 Set Head Lynx Tour Grey 1.30,23-11-2024 10:37,1,15
23-11-2024,B0183A,TLTC,1/2 Set Head Velocity MLT Black 1.30,23-11-2024 10:37,1,12
23-11-2024,C2819,TLTC,M LW TLTC Original Polo - WH (L),23-11-2024 10:56,1,70
23-11-2024,C2819,TLTC,Fila No Show Tab Sock (M),23-11-2024 10:56,1,14
23-11-2024,W0837,TLTC,Wilson U.S. Open Regular Duty,23-11-2024 12:29,1,7.2
23-11-2024,A1167,TLTC,Wilson U.S. Open Regular Duty,23-11-2024 13:05,1,7.2
23-11-2024,S1755,TLTC,Wilson U.S. Open Regular Duty,23-11-2024 13:25,1,7.2
23-11-2024,B2828,TLTC,Wilson U.S. Open Regular Duty,23-11-2024 14:01,1,7.2
23-11-2024,D2800A,TLTC,Wilson U.S. Open Regular Duty,23-11-2024 14:16,1,7.2
23-11-2024,W2821,TLTC,Wilson U.S. Open Regular Duty,23-11-2024 15:49,1,7.2
23-11-2024,C0154,TLTC,Wilson U.S. Open Regular Duty,23-11-2024 16:55,1,7.2
24-11-2024,A1989,TLTC,Wilson U.S. Open Regular Duty,24-11-2024 05:57,1,7.2
24-11-2024,D2800,TLTC,Wilson U.S. Open Regular Duty,24-11-2024 06:05,1,7.2
24-11-2024,M0531,TLTC,Wilson U.S. Open Regular Duty,24-11-2024 06:29,1,7.2
24-11-2024,G1725,TLTC,Wilson U.S. Open Regular Duty,24-11-2024 06:35,1,7.2
24-11-2024,P2781,TLTC,Squash Ball Singles,24-11-2024 06:43,1,7
24-11-2024,K2615,TLTC,Wilson U.S. Open Extra Duty,24-11-2024 07:02,1,7.2
24-11-2024,M0531,TLTC,1/2 Set Head RIP Control Black 1.30,24-11-2024 07:29,2,22
24-11-2024,M0531,TLTC,Tennis Labour,24-11-2024 07:29,1,28
24-11-2024,S2831,TLTC,Tennis Labour,24-11-2024 07:43,1,28
24-11-2024,S2831,TLTC,Wilson Sensation Plus 1.34 Black Full Set,24-11-2024 07:43,1,25
24-11-2024,S2629A,TLTC,Wilson U.S. Open Regular Duty,24-11-2024 07:54,1,7.2
24-11-2024,D2432,TLTC,Wilson U.S. Open Regular Duty,24-11-2024 07:54,1,7.2
24-11-2024,K1889A,TLTC,Wilson U.S. Open Regular Duty,24-11-2024 07:55,1,7.2
24-11-2024,S2815A,TLTC,Tennis Labour,24-11-2024 08:30,1,28
24-11-2024,S2815A,TLTC,1/2 Set Wilson NXT Natural 1.30,24-11-2024 08:30,2,35
24-11-2024,B0183A,TLTC,Wilson U.S. Open Extra Duty,24-11-2024 08:49,1,7.2
24-11-2024,M0130,TLTC,Fila No Show Tab Sock (S),24-11-2024 09:00,1,14
24-11-2024,M0130,TLTC,W Nike Zoom GP Challenge 1 White/L Blue (US 7.5),24-11-2024 09:00,1,147
24-11-2024,B2824,TLTC,M LW TLTC Tempo Pant (L),24-11-2024 09:47,1,75
24-11-2024,B2824,TLTC,Wilson U.S. Open Extra Duty,24-11-2024 09:49,1,7.2
24-11-2024,M2601,TLTC,Classic TLTC Quarter-Zip - WH (L),24-11-2024 10:16,1,65
24-11-2024,S2598,TLTC,Head Zephyr Pro 2023 Padel - BK/PI,24-11-2024 10:18,1,189.95
24-11-2024,L1788,TLTC,Wilson U.S. Open Regular Duty,24-11-2024 11:31,1,7.2
24-11-2024,R1372A,TLTC,Wilson U.S. Open Regular Duty,24-11-2024 12:31,1,7.2
24-11-2024,B2838,TLTC,Jr. Head Sprint Velcro 3.0 Kids - WH/BB (US 1),24-11-2024 13:27,1,63
24-11-2024,D2800,TLTC,Wilson U.S. Open Regular Duty,24-11-2024 13:41,1,7.2
24-11-2024,A0102,TLTC,Wilson U.S. Open Regular Duty,24-11-2024 14:29,1,7.2
24-11-2024,S0134,TLTC,Wilson U.S. Open Regular Duty,24-11-2024 14:32,1,7.2
24-11-2024,S0134A,TLTC,Wilson U.S. Open Regular Duty,24-11-2024 14:33,1,7.2
24-11-2024,Z1657,TLTC,Wilson U.S. Open Extra Duty,24-11-2024 15:37,1,7.2
25-11-2024,M2941,TLTC,Wilson U.S. Open Regular Duty,25-11-2024 04:28,1,7.2
25-11-2024,C2803A,TLTC,Wilson U.S. Open Regular Duty,25-11-2024 06:02,1,7.2
25-11-2024,M2253,TLTC,W Asics Solution Speed FF3 - White/Black (US 6),25-11-2024 07:32,1,190
25-11-2024,A2384A,TLTC,M LW TLTC Frequency 1/4 Zip  White (M),25-11-2024 07:50,1,140
25-11-2024,K2781A,TLTC,M LW TLTC Frequency 1/4 Zip  White (M),25-11-2024 07:53,1,140
25-11-2024,K1840,TLTC,M Asics Gel-Resolution 9 - White/Black (US 11.5),25-11-2024 08:00,-1,-133
25-11-2024,H0271A,TLTC,Wilson U.S. Open Regular Duty Case,25-11-2024 08:07,1,149.99
25-11-2024,L2831,TLTC,Jr. Clique TLTC Hoodie White (S),25-11-2024 09:06,1,48
25-11-2024,G1823,TLTC,Tennis Labour,25-11-2024 09:08,1,28
25-11-2024,B1720,TLTC,Wilson U.S. Open Regular Duty,25-11-2024 09:38,1,7.2
25-11-2024,M1719A,TLTC,Tennis Labour,25-11-2024 10:12,1,28
25-11-2024,M1719A,TLTC,1/2 Set Wilson Sensation  Natural 1.30,25-11-2024 10:12,2,25
25-11-2024,K2781,TLTC,1/2 Set Fusion Ecoplay 1.25,25-11-2024 10:18,1,10.5
25-11-2024,K2781,TLTC,Tennis Labour,25-11-2024 10:18,1,28
25-11-2024,K2781,TLTC,1/2 Set Babolat VS Touch  Natural 1.25,25-11-2024 10:18,1,35
25-11-2024,L1594,TLTC,Tennis Labour,25-11-2024 11:08,1,28
25-11-2024,L1594,TLTC,1/2 Set Wilson NXT Natural 1.30,25-11-2024 11:08,2,35
25-11-2024,M1970,TLTC,Head Headband White,25-11-2024 12:07,1,10
25-11-2024,L2813B,TLTC,B Fila PLR Short White (S),25-11-2024 13:07,1,50
25-11-2024,L2813B,TLTC,B Fila Doubles Crew White (S),25-11-2024 13:07,1,45
25-11-2024,B1656,TLTC,Wilson U.S. Open Regular Duty,25-11-2024 13:11,1,7.2
25-11-2024,L2392,TLTC,,25-11-2024 13:21,1,112
25-11-2024,L2392,TLTC,,25-11-2024 13:29,1,160
25-11-2024,L2813B,TLTC,Head Boom Jr. 26 2024 Teal,25-11-2024 13:32,1,140
25-11-2024,R0705A,TLTC,1/2 Set Head RIP Control Black 1.30,25-11-2024 13:38,2,22
25-11-2024,R0705A,TLTC,Tennis Labour,25-11-2024 13:38,1,28
25-11-2024,R0705A,TLTC,Babolat Pure Drive 2021 (L3),25-11-2024 13:38,1,232.49
25-11-2024,B1070A,TLTC,Wilson U.S. Open Regular Duty,25-11-2024 14:29,1,7.2
25-11-2024,W2656,TLTC,Head Reflex 1.20,25-11-2024 15:08,2,20
25-11-2024,W2656,TLTC,Squash Labour,25-11-2024 15:08,1,25
25-11-2024,L0412,TLTC,Squash Labour,25-11-2024 15:10,2,50
25-11-2024,L0412,TLTC,1/2 Set Tecnifibre 305 1.20,25-11-2024 15:10,4,60
25-11-2024,M2939,TLTC,Tennis Labour,25-11-2024 15:14,1,28
25-11-2024,P1902A,TLTC,Wilson U.S. Open Regular Duty,25-11-2024 15:15,1,7.2
25-11-2024,B2824,TLTC,Tennis Labour,25-11-2024 15:17,1,28
25-11-2024,B2824,TLTC,1/2 Set Babolat RPM Blast Black 1.25,25-11-2024 15:17,2,35
25-11-2024,H2770A,TLTC,Wilson U.S. Open Regular Duty,25-11-2024 15:26,1,7.2
25-11-2024,U2679,TLTC,Tennis Labour,25-11-2024 15:36,1,28
25-11-2024,U2679,TLTC,1/2 Set Babolat VS Touch  Natural 1.25,25-11-2024 15:36,1,35
25-11-2024,Y1196,TLTC,Wilson U.S. Open Regular Duty,25-11-2024 16:00,1,7.2
25-11-2024,L2392,TLTC,Wilson U.S. Open Regular Duty,25-11-2024 16:04,3,21.6
25-11-2024,L2832,TLTC,Wilson U.S. Open Regular Duty,25-11-2024 16:21,1,7.2
25-11-2024,L2392,TLTC,1/2 Set Head Hawk Touch Anthracite 1.25,25-11-2024 16:28,1,10
25-11-2024,L2392,TLTC,1/2 Set Babolat VS Touch  Natural 1.25,25-11-2024 16:28,1,35
25-11-2024,L2392,TLTC,Tennis Labour,25-11-2024 16:28,1,28
25-11-2024,D2141A,TLTC,Squash Ball Doubles,25-11-2024 17:32,1,8
26-11-2024,K1634,TLTC,Wilson U.S. Open Regular Duty,26-11-2024 04:12,1,7.2
26-11-2024,G1725,TLTC,Wilson U.S. Open Regular Duty,26-11-2024 04:14,1,7.2
26-11-2024,W1620,TLTC,Wilson U.S. Open Extra Duty,26-11-2024 04:15,2,14.4
26-11-2024,M1432,TLTC,Wilson U.S. Open Regular Duty,26-11-2024 04:28,1,7.2
26-11-2024,P2801,TLTC,Wilson U.S. Open Regular Duty,26-11-2024 05:28,1,7.2
26-11-2024,H0406,TLTC,Wilson U.S. Open Regular Duty,26-11-2024 06:00,1,7.2
26-11-2024,L1594,TLTC,Wilson U.S. Open Regular Duty,26-11-2024 06:01,1,7.2
26-11-2024,B1122A,TLTC,Head Speed Pro 2024 White/Black (L3),26-11-2024 07:32,1,299
26-11-2024,B1122A,TLTC,M Nike Zoom GP Challenge 1 White/Black (US 12),26-11-2024 07:32,1,210
26-11-2024,B1122A,TLTC,M LW TLTC Frequency 1/4 Zip  White (L),26-11-2024 07:32,1,140
26-11-2024,B1122A,TLTC,M LW TLTC Frequency 1/4 Zip  White (XL),26-11-2024 07:32,1,140
26-11-2024,B1122A,TLTC,Babolat VS Touch Natural 1.25 Full Set,26-11-2024 07:34,2,140
26-11-2024,B1122A,TLTC,Tennis Labour,26-11-2024 07:34,2,56
26-11-2024,S1783,TLTC,Wilson U.S. Open Regular Duty,26-11-2024 08:27,1,7.2
26-11-2024,B0156,TLTC,Fila Low Cut Sock (M),26-11-2024 08:35,1,13
26-11-2024,B1122A,TLTC,W Nike DF Indy V-Neck Bra White (L),26-11-2024 08:48,1,48
26-11-2024,K2781A,TLTC,M LW TLTC Frequency 1/4 Zip  White (M),26-11-2024 09:32,-1,-140
26-11-2024,T1984,TLTC,Squash Labour,26-11-2024 09:37,1,25
26-11-2024,T1984,TLTC,Head Reflex 1.20,26-11-2024 09:37,2,20
26-11-2024,T1984,TLTC,Karakal Replacement Grip Multicolour,26-11-2024 09:37,1,15
26-11-2024,K2779A,TLTC,Head Reflex 1.20,26-11-2024 09:59,2,20
26-11-2024,K2779A,TLTC,Head Hydrosorb Pro  Teal,26-11-2024 09:59,1,15
26-11-2024,K2779A,TLTC,Squash Labour,26-11-2024 09:59,1,25
26-11-2024,B2220,TLTC,Tennis Labour,26-11-2024 10:06,1,28
26-11-2024,B2220,TLTC,Yonex Polytour Rev Full Set Purple 1.20,26-11-2024 10:06,1,31
26-11-2024,B2220,TLTC,1/2 Set Wilson Sensation  Natural 1.30,26-11-2024 10:10,1,12.5
26-11-2024,B2220,TLTC,Yonex Polytour Rev Full Set Purple 1.20,26-11-2024 10:10,-1,-31
26-11-2024,B2220,TLTC,1/2 Set Head Lynx Tour Champagne 1.25,26-11-2024 10:10,1,15
26-11-2024,L2710,TLTC,Tennis Labour,26-11-2024 10:34,1,28
26-11-2024,L2710,TLTC,1/2 Set Fusion Titanium 1.18,26-11-2024 10:34,2,18
26-11-2024,K2781C,TLTC,1/2 Set Luxilon Element Rose Gold 1.25,26-11-2024 10:37,1,19
26-11-2024,K2781C,TLTC,Tennis Labour,26-11-2024 10:37,1,28
26-11-2024,K2781C,TLTC,1/2 Set Wilson Sensation  Natural 1.30,26-11-2024 10:37,1,12.5
26-11-2024,A0951,TLTC,Wilson U.S. Open Extra Duty,26-11-2024 12:07,1,7.2
26-11-2024,P1227,TLTC,1/2 Set Wilson NXT Natural 1.30,26-11-2024 12:30,1,17.5
26-11-2024,P1227,TLTC,1/2 Set Wilson Sensation  Natural 1.30,26-11-2024 12:30,1,12.5
26-11-2024,P1227,TLTC,Tennis Labour,26-11-2024 12:30,1,28
26-11-2024,A1405C,TLTC,Head Extreme 120 White/Black,26-11-2024 13:04,1,135
26-11-2024,W1870,TLTC,Wilson U.S. Open Regular Duty,26-11-2024 14:30,1,7.2
26-11-2024,D2463A,TLTC,Wilson U.S. Open Regular Duty,26-11-2024 14:32,1,7.2
26-11-2024,A2130,TLTC,Wilson U.S. Open Regular Duty,26-11-2024 14:33,1,7.2
26-11-2024,W2580,TLTC,Jr. LW Young Gun TLTC Hat,26-11-2024 14:51,1,32
26-11-2024,C2296,TLTC,Wilson U.S. Open Regular Duty,26-11-2024 14:54,1,7.2
26-11-2024,M2747,TLTC,Classic TLTC Quarter-Zip - WH (M),26-11-2024 14:55,1,65
26-11-2024,T2768,TLTC,Wilson U.S. Open Regular Duty,26-11-2024 14:55,1,7.2
26-11-2024,J1995,TLTC,Jr. Head Sprint 3.5 WH/BK (US 4),26-11-2024 14:56,1,80
26-11-2024,N2659,TLTC,Wilson U.S. Open Regular Duty,26-11-2024 16:28,1,7.2
26-11-2024,M2750,TLTC,Wilson U.S. Open Extra Duty,26-11-2024 17:05,2,14.4
26-11-2024,Z1657,TLTC,Wilson U.S. Open Regular Duty,26-11-2024 17:07,1,7.2
26-11-2024,P2806A,TLTC,Squash Ball Doubles,26-11-2024 17:11,1,8
27-11-2024,F1610,TLTC,Wilson U.S. Open Extra Duty,27-11-2024 07:00,1,7.2
27-11-2024,T0650A,TLTC,Wilson U.S. Open Regular Duty,27-11-2024 07:00,1,7.2
27-11-2024,N1310,TLTC,Tennis Labour,27-11-2024 08:42,1,28
27-11-2024,H2806,TLTC,Tennis Labour,27-11-2024 08:58,1,28
27-11-2024,S0662,TLTC,W LW TLTC Sadie Pant (L),27-11-2024 09:15,1,95
27-11-2024,A0951,TLTC,Wilson U.S. Open Regular Duty,27-11-2024 09:32,1,7.2
27-11-2024,K1634,TLTC,Wilson U.S. Open Extra Duty,27-11-2024 09:33,1,7.2
27-11-2024,B0156,TLTC,Tennis Labour,27-11-2024 10:22,1,28
27-11-2024,B0156,TLTC,1/2 Set Wilson NXT Natural 1.30,27-11-2024 10:22,2,35
27-11-2024,M2829,TLTC,Tennis Labour,27-11-2024 10:30,1,28
27-11-2024,B1399A,TLTC,Tennis Labour,27-11-2024 10:37,1,28
27-11-2024,B1399A,TLTC,1/2 Set Wilson Sensation  Natural 1.30,27-11-2024 10:37,2,25
27-11-2024,3213,TLTC,NC Tennis Labour,27-11-2024 11:14,1,0
27-11-2024,G1369,TLTC,Tennis Labour,27-11-2024 11:28,1,28
27-11-2024,G1369,TLTC,1/2 Set Head Lynx Tour Champagne 1.25,27-11-2024 11:28,2,30
27-11-2024,M1432,TLTC,Wilson U.S. Open Regular Duty,27-11-2024 11:57,1,7.2
27-11-2024,A0951A,TLTC,1/2 Set Luxilon Element Rose Gold 1.25,27-11-2024 12:32,1,19
27-11-2024,A0951A,TLTC,1/2 Set Wilson Sensation  Natural 1.30,27-11-2024 12:32,1,12.5
27-11-2024,A0951A,TLTC,Tennis Labour,27-11-2024 12:32,1,28
27-11-2024,L0931,TLTC,Wilson U.S. Open Regular Duty,27-11-2024 13:30,1,7.2
27-11-2024,C1614A,TLTC,W K-Swiss Hypercourt Express 2 - WH/BK (US 7.5),27-11-2024 13:39,1,160
27-11-2024,A1167A,TLTC,Wilson U.S. Open Regular Duty,27-11-2024 13:54,1,7.2
27-11-2024,S2604,TLTC,Classic TLTC Quarter-Zip - WH (XS),27-11-2024 14:11,1,65
27-11-2024,C0813,TLTC,Wilson U.S. Open Regular Duty,27-11-2024 14:29,1,7.2
27-11-2024,S2839,TLTC,Wilson U.S. Open Regular Duty,27-11-2024 14:33,1,7.2
27-11-2024,S2840,TLTC,M Nike Zoom GP Challenge 1 White/Black (US 11),27-11-2024 14:35,1,210
27-11-2024,C2811,TLTC,Wilson U.S. Open Regular Duty,27-11-2024 14:43,2,14.4
27-11-2024,M0950,TLTC,Wilson U.S. Open Extra Duty,27-11-2024 14:44,1,7.2
27-11-2024,P1156,TLTC,Wilson U.S. Open Regular Duty,27-11-2024 14:44,1,7.2
27-11-2024,P2809,TLTC,Wilson U.S. Open Extra Duty,27-11-2024 15:18,1,7.2
27-11-2024,L2158,TLTC,Squash Ball Singles,27-11-2024 15:18,1,7
27-11-2024,B0212A,TLTC,1/2 Set Tecnifibre 305 1.20,27-11-2024 15:47,4,60
27-11-2024,B0212A,TLTC,Squash Labour,27-11-2024 15:47,2,50
27-11-2024,F1978,TLTC,Head Raptor Eye Guard,27-11-2024 16:01,1,45
27-11-2024,M2821,TLTC,Wilson U.S. Open Regular Duty,27-11-2024 16:11,1,7.2
27-11-2024,R2824,TLTC,Wilson U.S. Open Extra Duty,27-11-2024 16:11,1,7.2
27-11-2024,S2773,TLTC,M LW TLTC Resort Vest White (XL),27-11-2024 16:43,1,110
27-11-2024,S2773,TLTC,M Nike ADV Pant White (L),27-11-2024 16:43,1,95
27-11-2024,S2773,TLTC,M LW TLTC Tempo Pant (L),27-11-2024 16:43,1,75
27-11-2024,S2773,TLTC,M LW TLTC Frequency 1/4 Zip  White (L),27-11-2024 16:43,1,140
27-11-2024,S2773,TLTC,Wilson U.S. Open Regular Duty,27-11-2024 16:58,1,7.2
28-11-2024,R0795,TLTC,Wilson U.S. Open Regular Duty,28-11-2024 06:04,1,7.2
28-11-2024,D2611,TLTC,Wilson U.S. Open Regular Duty,28-11-2024 06:05,1,7.2
28-11-2024,G1369,TLTC,Wilson U.S. Open Regular Duty,28-11-2024 08:30,1,7.2
28-11-2024,P2806,TLTC,Wilson U.S. Open Extra Duty,28-11-2024 08:31,1,7.2
28-11-2024,L2831,TLTC,M LW TLTC Frequency 1/4 Zip  White (M),28-11-2024 09:27,1,140
28-11-2024,L2831,TLTC,W K-Swiss Hypercourt Express 2 - WH/BK  (US 7),28-11-2024 09:27,1,160
28-11-2024,M1098,TLTC,Tennis Labour,28-11-2024 10:03,1,28
28-11-2024,M1098,TLTC,1/2 Set Wilson Sensation  Natural 1.30,28-11-2024 10:03,2,25
28-11-2024,L2832,TLTC,Tennis Labour,28-11-2024 10:11,1,28
28-11-2024,L2832,TLTC,1/2 Set Fusion Titanium 1.23,28-11-2024 10:11,2,18
28-11-2024,M2804C,TLTC,Tennis Labour,28-11-2024 10:12,1,28
28-11-2024,G1376,TLTC,1/2 Set Head RIP Control Black 1.30,28-11-2024 10:14,2,22
28-11-2024,G1376,TLTC,Tennis Labour,28-11-2024 10:14,1,28
28-11-2024,C2904,TLTC,M LW TLTC Tempo Pant (M),28-11-2024 10:38,1,75
28-11-2024,L2279,TLTC,1/2 Set Head Lynx Tour Champagne 1.25,28-11-2024 11:54,1,15
28-11-2024,L2279,TLTC,Tennis Labour,28-11-2024 11:54,1,28
28-11-2024,L2279,TLTC,1/2 Set Head Velocity MLT Black 1.30,28-11-2024 11:54,1,12
28-11-2024,L2279,TLTC,Wilson U.S. Open Regular Duty,28-11-2024 11:59,1,7.2
28-11-2024,C0226,TLTC,1/2 Set Babolat Xcel Natural 1.25,28-11-2024 12:25,1,17.5
28-11-2024,C0226,TLTC,Tennis Labour,28-11-2024 12:25,1,28
28-11-2024,C0226,TLTC,1/2 Set Polytour Pro  Yellow 1.20,28-11-2024 12:25,1,13
28-11-2024,N0890,TLTC,Squash Ball Doubles,28-11-2024 12:29,1,8
28-11-2024,B2823,TLTC,Wilson U.S. Open Regular Duty,28-11-2024 12:43,1,7.2
28-11-2024,H0932A,TLTC,Wilson U.S. Open Regular Duty,28-11-2024 12:52,1,7.2
28-11-2024,S1314A,TLTC,1/2 Set Tecnifibre X-One Biphase Natural 1.30,28-11-2024 13:16,2,35
28-11-2024,S1314A,TLTC,Wilson Blade 98 16x19 V 9.0 Blue (L2),28-11-2024 13:16,1,300
28-11-2024,S1314A,TLTC,Tennis Labour,28-11-2024 13:16,1,28
28-11-2024,S2514,TLTC,Wilson U.S. Open Regular Duty,28-11-2024 13:20,1,7.2
28-11-2024,G0636A,TLTC,Wilson U.S. Open Regular Duty,28-11-2024 13:33,1,7.2
28-11-2024,S2608,TLTC,Wilson U.S. Open Regular Duty,28-11-2024 14:12,1,7.2
28-11-2024,F2126,TLTC,Head Prime Tour 3-Pack OG White,28-11-2024 14:24,1,12
28-11-2024,C3005,TLTC,Wilson U.S. Open Regular Duty,28-11-2024 14:26,1,7.2
28-11-2024,M1171,TLTC,Wilson U.S. Open Regular Duty,28-11-2024 15:01,1,7.2
28-11-2024,S2514,TLTC,M LW TLTC Reef - WH (M),28-11-2024 15:07,1,80
28-11-2024,S2514,TLTC,M LW TLTC Solo Short White (M),28-11-2024 15:07,1,74
28-11-2024,B0212A,TLTC,1/2 Set Tecnifibre 305 1.20,28-11-2024 15:50,2,30
28-11-2024,B0212A,TLTC,Squash Labour,28-11-2024 15:50,1,25
28-11-2024,S2514,TLTC,Tennis Labour,28-11-2024 16:07,2,56
28-11-2024,D1942,TLTC,Wilson U.S. Open Regular Duty,28-11-2024 16:14,3,21.6
28-11-2024,F1817,TLTC,Wilson U.S. Open Regular Duty,28-11-2024 17:51,1,7.2
29-11-2024,K1634,TLTC,Wilson U.S. Open Regular Duty,29-11-2024 04:33,1,7.2
29-11-2024,F2818,TLTC,Tennis Labour,29-11-2024 07:59,1,28
29-11-2024,F2818,TLTC,1/2 Set Head Velocity MLT Natural 1.25,29-11-2024 07:59,2,24
29-11-2024,B0266,TLTC,Tennis Labour,29-11-2024 08:27,1,28
29-11-2024,B0266,TLTC,1/2 Set Wilson Sensation  Natural 1.30,29-11-2024 08:27,1,12.5
29-11-2024,B0266,TLTC,1/2 Set Head Lynx Tour Black 1.30,29-11-2024 08:27,1,15
29-11-2024,K2803,TLTC,1/2 Set Wilson Sensation  Natural 1.25,29-11-2024 08:41,2,25
29-11-2024,K2803,TLTC,Tennis Labour,29-11-2024 08:41,1,28
29-11-2024,K2803,TLTC,W Head Revolt Pro 4.5 - White/Aqua (US 8),29-11-2024 08:41,1,179.95
29-11-2024,S1962,TLTC,Wilson Triniti,29-11-2024 09:40,1,7.7
29-11-2024,M1828,TLTC,Wilson U.S. Open Regular Duty,29-11-2024 10:02,1,7.2
29-11-2024,S2381,TLTC,Wilson U.S. Open Regular Duty,29-11-2024 10:36,1,7.2
29-11-2024,J1995,TLTC,Wilson U.S. Open Regular Duty,29-11-2024 10:39,1,7.2
29-11-2024,A1989A,TLTC,Wilson U.S. Open Regular Duty,29-11-2024 10:41,1,7.2
29-11-2024,L2832,TLTC,Wilson U.S. Open Extra Duty,29-11-2024 10:41,1,7.2
29-11-2024,L2813A,TLTC,1/2 Set Wilson NXT Natural 1.30,29-11-2024 10:41,1,17.5
29-11-2024,L2813A,TLTC,1/2 Set Wilson Synthetic Gut Power Red 1.30,29-11-2024 10:41,1,10
29-11-2024,L2813A,TLTC,Tennis Labour,29-11-2024 10:41,1,28
29-11-2024,F2818,TLTC,Wilson U.S. Open Extra Duty,29-11-2024 10:42,1,7.2
29-11-2024,D2287,TLTC,Tennis Labour,29-11-2024 11:05,1,28
29-11-2024,D2287,TLTC,"Head 2.5"" Wristband White",29-11-2024 11:05,1,10
29-11-2024,M2601A,TLTC,Head Raptor Eye Guard,29-11-2024 11:06,1,45
29-11-2024,A1405,TLTC,Wilson U.S. Open Regular Duty,29-11-2024 11:29,1,7.2
29-11-2024,M2804D,TLTC,Tennis Labour,29-11-2024 11:50,4,112
29-11-2024,M2804D,TLTC,Wilson Shift 99 V1 White (L2),29-11-2024 11:50,4,"1,200.00"
29-11-2024,M2804D,TLTC,1/2 Set Luxilon ALU Power Silver 1.25,29-11-2024 11:50,8,152
